Rank                                           Won  Lost  Tied    PF    PA   Rating
 504 TRINE                                       6     4     0   292   324   90.390
 505 KENTUCKY ST.                                5     6     0   225   381   90.269
 506 MUSKINGUM                                   4     5     0   235   299   90.200
 507 LYCOMING                                    4     6     0   266   308   90.181
 508 PACE                                        2     8     0   166   312   90.109
 509 CATHOLIC                                    5     5     0   239   279   90.098
 510 CLAREMONT-M-S                               8     2     0   261   142   89.989
 511 MILLERSVILLE                                1    10     0   205   398   89.965
 512 LANE                                        4     6     0   255   332   89.950
 513 EASTERN ORE.                                0     1     0    19    31   89.883
 514 MARY                                        2     9     0   142   364   89.823
 515 NORTHWESTERN OKLA.                          2     9     0   119   450   89.789
 516 NORTH PARK                                  5     5     0   251   331   89.710
 517 ST. NORBERT                                 8     3     0   338   151   89.686
 518 IND. WESLEYAN                               0     1     0    17    20   89.619
 519 GUSTAVUS ADOLPHUS                           5     5     0   204   225   89.578
 520 PACIFIC (OR)                                5     5     0   342   328   89.559
 521 NORTHEASTERN ST.                            2     9     0   307   393   89.554
 522 OHIO NORTHERN                               5     5     0   337   298   89.524
 523 POMONA-PITZER                               8     3     0   268   227   89.494
 524 LAKE ERIE                                   2     9     0   200   464   89.490
 525 ADRIAN                                      6     4     0   290   272   89.463
 526 EDWARD WATERS                               3     7     0   235   306   89.447
 527 DUBUQUE                                     5     5     0   322   251   89.416
 528 ANDERSON (SC)                               3     8     0   252   314   89.356
 529 GENEVA                                      5     5     0   183   332   89.345
 530 MILLSAPS                                    4     5     0   187   248   89.308
 531 SOUTHWESTERN (TX)                           4     6     0   237   256   89.245
 532 CHOWAN                                      3     7     0   150   301   89.231
 533 SHORTER                                     3     7     0   244   308   89.196
 534 KY. WESLEYAN                                2     9     0   188   412   89.177
 535 STETSON                                     2     9     0   229   412   89.119
 536 ST. LAWRENCE                                3     6     0   113   258   89.107
 537 WITTENBERG                                  6     4     0   335   212   89.075
 538 LEWIS & CLARK                               5     5     0   338   330   88.953
 539 TUSCULUM                                    1     9     0   183   400   88.824
 540 CHADRON ST.                                 3     8     0   248   212   88.782
 541 AUGUSTANA (IL)                              4     6     0   225   300   88.582
 542 ELIZABETH CITY ST.                          3     7     0   129   241   88.548
 543 HENDRIX                                     4     6     0   257   310   88.527
 544 LINCOLN (PA)                                2     8     0   120   372   88.501
 545 HEIDELBERG                                  5     5     0   284   288   88.495
 546 MONMOUTH (IL)                               8     3     0   443   195   88.325
 547 ALLEN                                       2     8     0   264   291   88.147
 548 WIS.-STEVENS POINT                          1     9     0   124   379   88.116
 549 MISSISSIPPI COL.                            2     8     0   145   238   88.083
 550 BUFFALO ST.                                 3     7     0   141   294   87.785
 551 ST. JOHN FISHER                             3     7     0   233   296   87.718
 552 EASTERN N.M.                                3     8     0   302   410   87.548
 553 NORTH AMERICAN                              0     2     0     7   167   87.385
 554 NORTHERN MICH.                              0    11     0   172   451   87.371
 555 ST. OLAF                                    7     3     0   308   217   87.369
 556 RHODES                                      3     7     0   232   356   87.296
 557 HUSSON                                      6     5     0   328   335   87.296
 558 CURRY                                       4     6     0   264   337   87.255
 559 WEST LIBERTY                                2     9     0   231   441   87.205
 560 HOWARD PAYNE                                1     8     0   177   345   87.109
 561 CENTRAL ST. (OH)                            1     9     0   109   269   86.981
 562 LA. CHRISTIAN                               0     1     0     7    70   86.862
 563 WAYNESBURG                                  4     6     0   175   317   86.805
 564 MCDANIEL                                    1     9     0    67   308   86.751
 565 ROSE-HULMAN                                 5     5     0   294   285   86.673
 566 MISERICORDIA                                3     7     0   162   274   86.648
 567 ELMHURST                                    3     7     0   182   419   86.604
 568 CARLETON                                    5     5     0   204   243   86.588
 569 DAKOTA ST.                                  1     0     0    41    25   86.573
 570 WM. PATERSON                                1     9     0    88   362   86.573
 571 LANGSTON                                    0     1     0     0    72   86.374
 572 COAST GUARD                                 4     5     0   280   336   86.279
 573 MOREHOUSE                                   1     9     0   127   343   86.251
 574 WIS. LUTHERAN                               7     3     0   278   257   86.106
 575 POST                                        1     9     0   233   392   86.101
 576 ILLINOIS COL.                               8     2     0   554   234   86.061
 577 SOUTHWEST BAPTIST                           2     8     0   176   345   86.053
 578 SUL ROSS ST.                                3     8     0   233   510   86.047
 579 OLIVET                                      3     7     0   210   355   85.914
 580 MIT                                         3     6     0   135   180   85.816
 581 REINHARDT                                   0     1     0     7    50   85.614
 582 GEORGE FOX                                  4     6     0   192   230   85.493
 583 U NEW ENGLAND                               4     6     0   252   247   85.413
 584 FORT LEWIS                                  3     8     0   201   441   85.393
 585 ALVERNIA                                    1     9     0   178   325   85.098
 586 ANNA MARIA                                  3     4     0   270   209   85.064
 587 AUGSBURG                                    4     6     0   214   320   85.000
 588 CARTHAGE                                    2     8     0   120   384   84.996
 589 SOUTHWEST MINN. ST.                         0    11     0    81   412   84.897
 590 CONCORDIA WISCONSIN                         6     3     0   268   232   84.745
 591 KALAMAZOO                                   4     6     0   243   303   84.637
 592 LAGRANGE                                    6     4     0   271   290   84.626
 593 N.M. HIGHLANDS                              2     9     0   290   485   84.558
 594 HUNTINGDON                                  5     5     0   318   233   84.413
 595 NORTHWESTERN-ST. PAUL                       7     4     0   338   316   84.377
 596 BLUEFIELD ST.                               1     9     0    98   418   84.362
 597 SEWANEE                                     2     8     0   207   300   84.280
 598 SIMPSON                                     5     5     0   257   276   84.209
 599 JUNIATA                                     2     8     0   239   511   84.203
 600 AVERETT                                     3     7     0   164   371   84.099
 601 WESTERN N.M.                                2     9     0   210   398   83.990
 602 PLYMOUTH ST.                                6     4     0   247   232   83.948
 603 BREVARD                                     6     3     0   324   230   83.910
 604 BELHAVEN                                    5     5     0   259   268   83.900
 605 MASS. MARITIME                              5     5     0   155   170   83.814
 606 CENTENARY (LA)                              4     6     0   221   317   83.764
 607 ALBRIGHT                                    2     8     0    85   279   83.701
 608 THIEL                                       3     7     0   114   383   83.603
 609 BRIDGEWATER ST.                             5     5     0   213   214   83.508
 610 ALFRED ST.                                  5     5     0   175   204   83.107
 611 GUILFORD                                    3     7     0   133   329   83.101
 612 KENYON                                      5     5     0   133   223   82.888
 613 DEFIANCE                                    2     2     0    90    84   82.782
 614 CONCORD                                     1    10     0   175   423   82.715
 615 UCHICAGO                                    6     4     0   286   192   82.676
 616 LAKELAND                                    4     5     0   284   357   82.587
 617 KEYSTONE                                    1     9     0   248   463   82.407
 618 BENEDICTINE (IL)                            5     5     0   252   195   82.362
 619 VIRGINIA-LYNCHBURG                          0     8     0    33   405   82.271
 620 CAL LUTHERAN                                2     8     0   213   266   82.251
 621 REDLANDS                                    3     7     0   126   219   82.066
 622 LINCOLN (MO)                                1    10     0   163   453   82.056
 623 FRANKLIN                                    3     7     0   251   292   81.906
 624 OHIO WESLEYAN                               4     6     0   248   211   81.896
 625 MADONNA                                     0     1     0    20    38   81.787
 626 NICHOLS                                     3     7     0   333   432   81.485
 627 PUGET SOUND                                 2     8     0   261   465   81.341
 628 WEST VA. WESLEYAN                           0    11     0   201   509   81.257
 629 WAYLAND BAPTIST                             0     1     0    51    52   81.194
 630 CALVIN                                      2     8     0   265   323   81.119
 631 JAMESTOWN                                   0     2     0    16    40   81.047
 632 ERSKINE                                     1     8     0   111   372   80.760
 633 WESTFIELD ST.                               4     6     0   158   269   80.665
 634 N.C. WESLEYAN                               4     6     0   222   307   80.302
 635 POINT U.                                    0     2     0    22    77   80.280
 636 BLUFFTON                                    3     7     0   225   349   80.273
 637 WOOSTER                                     3     7     0   293   349   80.229
 638 GREENVILLE                                  7     3     0   329   255   80.182
 639 CAPITAL                                     1     8     0   188   407   79.878
 640 VTSU CASTLETON                              3     6     0   144   250   79.852
 641 BETHANY (WV)                                1     9     0   141   420   79.814
 642 GALLAUDET                                   3     4     0   154   176   79.754
 643 CORNELL COLLEGE                             5     5     0   251   272   79.720
 644 AUSTIN                                      2     8     0   200   353   79.513
 645 APPRENTICE                                  2     2     0   151   124   79.485
 646 SAINT VINCENT                               1     9     0   104   387   79.367
 647 ALLEGHENY                                   1     9     0   139   416   79.291
 648 ARIZONA CHRISTIAN                           0     1     0    12    17   79.275
 649 FRAMINGHAM ST.                              3     7     0   160   374   79.101
 650 MILLIKIN                                    0    10     0   135   477   79.092
 651 LORAS                                       2     8     0   206   403   78.984
 652 ROCKFORD                                    4     6     0   328   361   78.853
 653 NEB. WESLEYAN                               3     7     0   176   321   78.738
 654 WORCESTER ST.                               2     7     0   131   309   78.593
 655 NORWICH                                     0    11     0   134   320   78.567
 656 OTTERBEIN                                   1     9     0   117   357   78.345
 657 ST. SCHOLASTICA                             4     6     0   235   370   78.281
 658 WARNER                                      0     2     0    25    82   78.234
 659 BUENA VISTA                                 2     8     0   172   379   78.106
 660 ADAMS ST.                                   0    11     0   140   537   78.067
 661 HARTWICK                                    2     8     0   185   439   77.917
 662 WILMINGTON (OH)                             1     9     0   157   496   77.718
 663 HAMLINE                                     3     7     0   188   345   77.439
 664 AVE MARIA                                   0     2     0    10    90   77.297
 665 KY. CHRISTIAN                               0     3     0    32   139   77.267
 666 LINCOLN (CA)                                0     7     0    56   383   77.089
 667 WILLAMETTE                                  2     8     0   109   374   76.897
 668 RIPON                                       4     6     0   212   318   76.731
 669 ARK. BAPTIST                                0     1     0     0    73   76.713
 670 FITCHBURG ST.                               2     8     0   121   282   76.606
 671 MARTIN LUTHER                               6     4     0   211   208   76.117
 672 MINN.-MORRIS                                5     5     0   245   223   75.960
 673 LYON                                        1     9     0   151   368   75.080
 674 LA VERNE                                    0    10     0   203   391   75.063
 675 METHODIST                                   1     9     0   131   302   74.888
 676 GREENSBORO                                  1     9     0   156   313   74.616
 677 WILLIAM WOODS                               1     0     0    50    35   74.537
 678 OKLA. PANHANDLE                             0     1     0    10    42   74.518
 679 SOUTHERN VA.                                1     9     0   152   465   73.553
 680 HILBERT                                     0    10     0    47   484   72.636
 681 LUTHER                                      1     9     0    91   448   72.367
 682 CONCORDIA CHICAGO                           2     8     0   246   532   72.284
 683 MACALESTER                                  0    10     0   144   339   71.854
 684 MAYVILLE ST.                                0     1     0    24    34   71.722
 685 ANDERSON (IN)                               2     8     0   101   295   71.349
 686 SIMPSON (CA)                                0     2     0    18    64   71.203
 687 KNOX                                        3     7     0   151   337   71.132
 688 GRINNELL                                    2     8     0   148   330   70.722
 689 ST. ANDREWS                                 0     2     0    14   103   70.044
 690 HIRAM                                       0    10     0   107   391   69.968
 691 CROWN (MN)                                  1     9     0   110   320   69.318
 692 OBERLIN                                     1     9     0    53   505   68.927
 693 LAWRENCE                                    1     9     0   127   423   68.487
 694 BELOIT                                      1     9     0   100   371   68.464
 695 DEAN                                        0     9     0    28   366   67.703
 696 WESTMINSTER (MO)                            1     9     0   161   363   67.448
 697 MAINE MARITIME                              0     3     0    44   197   66.578
 698 EUREKA                                      0    10     0    60   409   66.304
 699 MANCHESTER                                  0    10     0    81   431   63.271
