Rank                                           Won  Lost  Tied    PF    PA   Rating
 214 Jacksonville St                             1     9     0   203   370   86.949
 215 Nicholls St                                 1    10     0   133   362   86.856
 216 Norfolk St                                  1     8     0   132   258   86.797
 217 Duquesne                                    8     3     0   393   224   86.475
 218 Miss Valley St                              3     6     0   143   307   84.967
 219 Jacksonville                                2     2     0    79   107   84.671
 220 Davidson                                    2     2     0    81   109   84.620
 221 Alcorn St                                   2     7     0   226   275   84.199
 222 Alabama St                                  2     8     0   206   326   84.184
 223 VMI                                         0    10     0    62   386   84.135
 224 Wagner                                      5     5     0   257   186   83.825
 225 Tenn Martin                                 0    10     0   103   480   83.103
 226 Stony Brook                                 5     4     0   195   188   82.778
 227 Fordham                                     0    11     0   170   410   82.489
 228 St. John's                                  7     4     0   247   142   81.591
 229 Marist                                      6     5     0   259   266   80.662
 230 Butler                                      1     5     0   102   238   80.240
 231 Towson                                      0     1     0    10    30   79.939
 232 Central Conn                                3     5     0   181   211   79.653
 233 Austin Peay                                 0     7     0   111   304   78.812
 234 Monmouth NJ                                 2     7     0   133   244   77.587
 235 Iona                                        5     5     0   239   271   77.152
 236 Prairie View                                0     8     0    67   297   76.569
 237 La Salle                                    4     6     0   181   252   75.577
 238 Siena                                       3     7     0   141   215   73.616
 239 St Francis PA                               2     9     0   117   359   71.696
 240 Sacred Heart                                2     8     0   119   317   71.447
 241 St Peter's                                  1    10     0   125   328   67.305
 242 Canisius                                    0     9     0    91   394   63.933
