Rank                                           Won  Lost  Tied    PF    PA   Rating
 132 South Dakota State                          1     1     0    19    24   86.746
 133 Memphis                                     0     4     0    32    87   86.639
 134 Northern Iowa                               1     0     0    20    16   85.771
 135 Morehead State                              0     1     0    20    46   85.591
 136 Western State                               0     1     0    24    27   85.045
 137 McMurry                                     0     1     0     7    10   84.908
 138 Lafayette                                   0     2     0     0    38   84.456
 139 Louisville                                  0     2     0    23    47   84.431
 140 Montana                                     0    10     0    94   297   84.430
 141 Scranton                                    0     1     0     0    48   82.943
 142 Columbia                                    1     8     0    35   291   82.851
 143 Yale                                        2     7     0    92   203   82.302
 144 University of Mexico                        0     1     0    14    28   82.263
 145 San Diego State                             0     1     0    17    68   82.154
 146 Presbyterian                                0     2     0     6    45   81.315
 147 Fresno State                                0     3     0    19   129   80.379
 148 Drake                                       2     7     0    67   252   79.115
 149 Colgate                                     1     8     0    46   251   79.035
 150 Connecticut                                 0     2     0    28    44   79.000
 151 Carson-Newman                               0     1     0    12    41   78.335
 152 Rhode Island                                0     1     0     6    47   75.041
 153 South Dakota                                0     1     0     0    53   74.441
 154 Bradley                                     0     1     0    12    14   73.609
 155 Washington (Missouri)                       0     1     0    21    28   71.996
 156 Bucknell                                    0     2     0    12    64   71.700
